Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
09:12:52,0.0,1.0,Auto
09:12:53,0.0,1.0,Auto
09:12:53,0.0,1.0,Auto
09:12:54,0.0,1.0,Auto
09:12:54,0.0,1.0,Auto
09:12:55,0.0,1.0,Auto
09:12:55,0.0,1.0,Auto
09:12:56,0.0,1.0,Auto
09:12:56,0.0,1.0,Auto
09:12:57,0.0,1.0,Auto
09:12:57,0.0,1.0,Auto
09:12:58,0.0,1.0,Auto
09:12:58,0.0,1.0,Auto
09:12:59,0.0,1.0,Auto
09:12:59,0.0,1.0,Auto
09:13:00,0.0,1.0,Auto
09:13:00,0.0,1.0,Auto
09:13:01,0.0,1.0,Auto
09:13:01,0.0,1.0,Auto
09:13:02,0.0,1.0,Auto
09:13:03,0.0,1.0,Auto
09:13:03,0.0,1.0,Auto
09:13:04,0.0,1.0,Auto
09:13:04,0.0,1.0,Auto
09:13:05,0.0,1.0,Auto
09:13:05,-0.0,1.0,Auto
09:13:06,-0.4,1.0,Auto
09:13:06,-0.0,1.0,Auto
09:13:07,0.0,1.0,Auto
09:13:07,0.0,1.0,Auto
09:13:08,0.0,1.0,Auto
09:13:08,0.0,1.0,Auto
09:13:09,0.0,1.0,Auto
09:13:09,0.0,1.0,Auto
09:13:10,0.0,1.0,Auto
09:13:10,0.0,1.0,Auto
