Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
10:19:43,-0.0,1.0,Manual
10:19:43,-0.0,1.0,Manual
10:19:44,-0.0,1.0,Manual
10:19:44,-0.0,1.0,Manual
10:19:45,-0.0,1.0,Manual
10:19:46,-0.0,1.0,Manual
10:19:46,-0.0,1.0,Manual
10:19:47,-0.0,1.0,Manual
10:19:47,-0.0,1.0,Manual
10:19:48,-0.0,1.0,Manual
10:19:48,-0.0,1.0,Manual
10:19:49,-0.0,1.0,Manual
10:19:49,-0.0,1.0,Manual
10:19:50,-0.0,1.0,Manual
10:19:50,-0.0,1.0,Manual
10:19:51,0.4,1.0,Manual
10:19:51,-0.0,1.0,Manual
10:19:52,1.2,1.0,Manual
10:19:52,0.0,1.0,Manual
10:19:53,-0.4,1.0,Manual
10:19:53,-0.0,1.0,Manual
10:19:54,-0.0,1.0,Manual
10:19:54,-0.0,1.0,Manual
10:19:55,-0.0,1.0,Manual
10:19:55,-0.0,1.0,Manual
10:19:56,-0.0,1.0,Manual
10:19:56,-0.0,1.0,Manual
10:19:57,-0.0,1.1,Manual
10:19:57,-0.0,1.1,Manual
10:19:58,0.0,1.2,Manual
10:19:58,-0.0,1.3,Manual
10:19:59,-0.0,1.4,Manual
10:20:00,-0.0,1.5,Manual
10:20:00,0.4,1.7,Manual
10:20:01,0.4,1.9,Manual
10:20:01,0.8,2.0,Manual
10:20:02,0.4,2.3,Manual
10:20:02,0.4,2.5,Manual
10:20:03,-0.4,2.8,Manual
10:20:03,1.7,2.7,Manual
10:20:04,0.8,3.0,Manual
10:20:04,0.8,3.5,Manual
10:20:05,0.8,4.1,Manual
10:20:05,0.8,4.9,Manual
10:20:06,0.8,5.8,Manual
10:20:06,0.8,6.6,Manual
10:20:07,1.2,7.4,Manual
10:20:07,1.7,8.3,Manual
10:20:08,2.5,9.1,Manual
10:20:08,2.9,10.1,Manual
10:20:09,2.9,11.0,Manual
10:20:09,3.8,11.9,Manual
10:20:10,3.8,12.8,Manual
10:20:10,3.8,13.8,Manual
10:20:11,4.2,14.7,Manual
10:20:11,4.2,15.8,Manual
10:20:12,5.0,16.8,Manual
10:20:12,5.0,17.6,Manual
10:20:13,5.0,18.7,Manual
10:20:13,4.6,19.8,Manual
10:20:14,5.8,20.9,Manual
10:20:15,5.8,22.2,Manual
10:20:15,5.8,23.1,Manual
10:20:16,5.8,24.2,Manual
10:20:16,7.1,25.1,Manual
10:20:17,5.8,26.5,Manual
10:20:17,5.8,27.5,Manual
10:20:18,7.1,28.6,Manual
10:20:18,7.1,30.3,Manual
10:20:19,7.1,31.2,Manual
10:20:19,6.7,32.3,Manual
10:20:20,6.7,34.1,Manual
10:20:20,7.1,35.1,Manual
10:20:21,6.2,36.6,Manual
10:20:21,7.9,37.6,Manual
10:20:22,8.3,39.3,Manual
10:20:22,7.1,39.9,Manual
10:20:23,8.8,41.6,Manual
10:20:23,7.5,42.8,Manual
10:20:24,9.2,43.6,Manual
10:20:24,8.8,44.1,Manual
10:20:25,12.5,44.2,Manual
10:20:25,8.3,44.0,Manual
10:20:26,7.1,44.4,Manual
10:20:26,9.6,44.9,Manual
10:20:27,10.8,44.5,Manual
10:20:27,7.5,44.9,Manual
10:20:28,7.5,45.3,Manual
10:20:28,9.2,44.8,Manual
10:20:29,10.4,44.4,Manual
10:20:30,7.9,44.6,Manual
10:20:30,8.3,43.9,Manual
10:20:31,9.2,44.7,Manual
10:20:31,9.2,44.5,Manual
10:20:32,10.0,44.8,Manual
10:20:32,10.4,44.7,Manual
10:20:33,8.8,44.5,Manual
10:20:33,14.6,45.1,Manual
10:20:34,9.2,44.6,Manual
10:20:34,10.8,44.5,Manual
10:20:35,11.7,45.0,Manual
10:20:35,10.8,44.8,Manual
10:20:36,9.2,45.0,Manual
10:20:36,12.5,45.3,Manual
10:20:37,12.1,45.0,Manual
10:20:37,14.6,45.4,Manual
10:20:38,12.1,44.7,Manual
10:20:38,11.2,44.4,Manual
10:20:39,12.1,44.8,Manual
10:20:39,11.2,44.6,Manual
10:20:40,10.8,44.6,Manual
10:20:40,10.4,44.5,Manual
10:20:41,6.7,45.0,Manual
10:20:41,8.3,44.1,Manual
10:20:42,8.8,44.8,Manual
10:20:42,7.1,44.7,Manual
10:20:43,7.1,44.7,Manual
10:20:43,9.6,44.4,Manual
10:20:44,6.7,44.2,Manual
10:20:44,8.8,44.9,Manual
10:20:45,9.2,44.4,Manual
10:20:46,10.0,44.9,Manual
10:20:46,8.3,45.0,Manual
10:20:47,7.1,44.5,Manual
10:20:47,8.8,44.2,Manual
10:20:48,9.2,44.3,Manual
10:20:48,10.0,44.3,Manual
10:20:49,7.5,44.2,Manual
10:20:49,8.3,44.0,Manual
10:20:50,8.8,44.4,Manual
10:20:50,10.4,45.0,Manual
10:20:51,9.6,44.7,Manual
10:20:51,9.6,44.3,Manual
10:20:52,8.3,45.3,Manual
10:20:52,7.9,45.2,Manual
10:20:53,10.0,44.4,Manual
10:20:53,10.0,44.8,Manual
10:20:54,11.2,44.8,Manual
10:20:54,9.2,45.3,Manual
10:20:55,7.5,44.5,Manual
10:20:55,8.3,44.6,Manual
10:20:56,8.8,44.3,Manual
10:20:56,7.9,44.7,Manual
10:20:57,7.9,44.9,Manual
10:20:57,9.6,44.5,Manual
10:20:58,10.8,44.5,Manual
10:20:58,7.5,44.9,Manual
10:20:59,8.8,45.0,Manual
10:21:00,14.2,44.9,Manual
10:21:00,8.3,43.9,Manual
10:21:01,8.8,44.2,Manual
10:21:01,5.8,45.0,Manual
10:21:02,9.6,44.9,Manual
10:21:02,7.9,44.7,Manual
10:21:03,10.8,44.6,Manual
10:21:03,8.3,44.4,Manual
10:21:04,8.8,45.1,Manual
10:21:04,8.8,44.7,Manual
10:21:05,10.0,45.4,Manual
10:21:05,8.8,44.6,Manual
10:21:06,10.0,44.5,Manual
10:21:06,10.4,44.7,Manual
10:21:07,7.9,44.8,Manual
10:21:07,7.5,44.4,Manual
10:21:08,8.8,44.8,Manual
10:21:08,10.4,44.2,Manual
