Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
09:59:54,0.8,1.0,Auto
09:59:55,0.4,1.0,Auto
09:59:55,-0.4,1.0,Auto
09:59:56,0.0,1.0,Auto
09:59:56,0.0,1.0,Auto
09:59:57,-0.4,1.0,Auto
09:59:57,0.4,1.0,Auto
09:59:58,1.2,1.0,Auto
09:59:58,0.4,1.0,Auto
09:59:59,-1.7,1.0,Auto
09:59:59,-0.4,1.0,Auto
10:00:00,0.4,1.0,Auto
10:00:00,2.1,1.0,Auto
10:00:01,-0.0,1.0,Auto
10:00:01,0.4,1.0,Auto
10:00:02,0.4,1.0,Auto
10:00:02,-0.0,1.0,Auto
10:00:03,1.2,1.0,Auto
10:00:04,0.4,1.0,Auto
10:00:04,0.4,1.0,Auto
10:00:05,0.4,1.0,Auto
10:00:05,1.7,1.0,Manual
10:00:06,0.4,1.0,Manual
10:00:06,0.8,1.0,Manual
10:00:07,-0.4,1.0,Manual
10:00:07,2.1,1.0,Manual
10:00:08,0.8,1.0,Manual
10:00:08,-0.0,1.0,Manual
10:00:09,-0.0,1.1,Manual
10:00:09,0.8,1.1,Manual
10:00:10,0.4,1.2,Manual
10:00:10,0.4,1.3,Manual
10:00:11,0.8,1.4,Manual
10:00:11,0.4,1.6,Manual
10:00:12,-0.4,1.8,Manual
10:00:12,-0.4,2.0,Manual
10:00:13,-0.8,2.2,Manual
10:00:13,0.4,2.4,Manual
10:00:14,0.8,2.7,Manual
10:00:14,-0.8,3.0,Manual
10:00:15,-1.7,3.1,Manual
10:00:15,-0.4,3.2,Manual
10:00:16,0.4,3.8,Manual
10:00:16,-0.0,4.5,Manual
10:00:17,-0.4,5.3,Manual
10:00:17,-1.2,6.1,Manual
10:00:18,-1.2,6.9,Manual
10:00:18,-1.2,7.8,Manual
10:00:19,-1.2,8.6,Manual
10:00:20,-2.5,9.5,Manual
10:00:20,-1.7,10.4,Manual
10:00:21,-2.1,11.2,Manual
10:00:21,-3.3,12.1,Manual
10:00:22,-2.9,12.9,Manual
10:00:22,-2.5,13.8,Manual
10:00:23,-4.6,14.8,Manual
10:00:23,-3.3,15.6,Manual
10:00:24,-4.6,16.6,Manual
10:00:24,-5.4,17.4,Manual
10:00:25,-3.8,18.4,Manual
10:00:25,-5.0,19.4,Manual
10:00:26,-5.0,20.3,Manual
10:00:26,-6.2,21.3,Manual
10:00:27,-5.0,22.6,Manual
10:00:27,-5.8,23.5,Manual
10:00:28,-6.7,24.7,Manual
10:00:28,-5.4,25.5,Manual
10:00:29,-7.5,26.9,Manual
10:00:29,-5.0,28.0,Manual
10:00:30,-8.8,29.3,Manual
10:00:30,-7.1,30.6,Manual
10:00:31,-6.7,31.9,Manual
10:00:31,-5.8,32.4,Manual
10:00:32,-6.7,34.0,Manual
10:00:32,-9.6,36.1,Manual
10:00:33,-7.9,38.5,Manual
10:00:33,-10.0,39.6,Manual
10:00:34,-11.2,41.9,Manual
10:00:35,-12.5,42.3,Manual
10:00:35,-16.7,43.0,Manual
10:00:36,-12.5,44.6,Manual
10:00:36,-8.3,43.7,Manual
10:00:37,-11.2,44.4,Manual
10:00:37,-3.3,43.9,Manual
10:00:38,-4.6,44.6,Manual
10:00:38,-4.2,44.6,Manual
10:00:39,-4.2,45.2,Manual
10:00:39,-9.2,44.8,Manual
10:00:40,-8.3,45.1,Manual
10:00:40,-8.8,45.0,Manual
10:00:41,-7.5,45.1,Manual
10:00:41,-9.6,45.1,Manual
10:00:42,-9.2,44.9,Manual
10:00:42,-0.4,44.8,Manual
10:00:43,-5.4,45.1,Manual
10:00:43,1.2,45.1,Manual
10:00:44,-0.4,45.1,Manual
10:00:44,7.9,44.8,Manual
10:00:45,-0.0,44.6,Manual
10:00:45,8.3,44.8,Manual
10:00:46,8.8,45.1,Manual
10:00:46,7.9,45.2,Manual
10:00:47,10.0,44.6,Manual
10:00:47,7.9,44.8,Manual
10:00:48,6.7,44.5,Manual
10:00:48,10.8,44.6,Manual
10:00:49,9.2,44.4,Manual
10:00:50,10.0,44.4,Manual
10:00:50,10.4,44.7,Manual
10:00:51,6.7,44.3,Manual
10:00:51,7.9,44.2,Manual
10:00:52,8.3,44.6,Manual
10:00:52,8.8,44.5,Manual
10:00:53,12.9,44.9,Manual
10:00:53,11.7,44.3,Manual
10:00:54,9.2,44.5,Manual
10:00:54,8.3,44.3,Manual
10:00:55,8.3,44.7,Manual
10:00:55,10.0,44.6,Manual
10:00:56,11.2,44.9,Manual
10:00:56,8.8,44.9,Manual
10:00:57,6.7,44.1,Manual
10:00:57,9.2,44.5,Manual
10:00:58,7.1,44.4,Manual
10:00:58,7.9,44.9,Manual
10:00:59,7.5,44.5,Manual
10:00:59,10.8,44.9,Manual
10:01:00,8.8,44.6,Manual
10:01:00,7.9,44.3,Manual
10:01:01,7.9,44.5,Manual
10:01:01,8.8,44.6,Manual
10:01:02,7.5,44.0,Manual
10:01:02,8.3,44.8,Manual
10:01:03,9.2,44.8,Manual
10:01:03,9.6,44.4,Manual
10:01:04,11.7,44.3,Manual
10:01:05,10.0,44.9,Manual
10:01:05,7.9,45.0,Manual
10:01:06,9.2,44.9,Manual
10:01:06,8.3,44.9,Manual
10:01:07,15.4,44.6,Manual
10:01:07,9.2,44.8,Manual
10:01:08,9.6,44.8,Manual
10:01:08,10.4,44.4,Manual
10:01:09,8.8,44.6,Manual
10:01:09,9.2,44.6,Manual
10:01:10,7.5,44.5,Manual
10:01:10,9.2,44.7,Manual
10:01:11,9.2,45.2,Manual
10:01:11,10.0,44.6,Manual
10:01:12,10.0,45.1,Manual
10:01:12,8.8,44.7,Manual
10:01:13,8.8,44.3,Manual
10:01:13,9.2,44.6,Manual
10:01:14,7.1,44.5,Manual
10:01:14,7.1,44.9,Manual
10:01:15,10.0,44.3,Manual
10:01:15,10.4,44.4,Manual
10:01:16,10.8,44.6,Manual
10:01:16,7.5,44.6,Manual
10:01:17,10.0,44.7,Manual
10:01:17,8.3,44.7,Manual
10:01:18,6.7,44.8,Manual
10:01:18,9.6,44.8,Manual
10:01:19,7.9,44.8,Manual
10:01:20,8.3,44.1,Manual
10:01:20,11.7,44.7,Manual
10:01:21,6.7,43.6,Manual
10:01:21,9.2,44.2,Manual
10:01:22,8.3,44.4,Manual
10:01:22,5.4,44.9,Manual
10:01:23,10.4,44.2,Manual
10:01:23,10.0,45.0,Manual
10:01:24,9.6,44.2,Manual
10:01:24,7.5,44.6,Manual
10:01:25,10.8,44.8,Manual
10:01:25,7.1,44.8,Manual
10:01:26,10.4,45.1,Manual
10:01:26,9.2,44.1,Manual
10:01:27,8.3,44.6,Manual
10:01:27,8.3,45.1,Manual
10:01:28,7.9,44.6,Manual
10:01:28,7.1,44.5,Manual
10:01:29,10.4,44.6,Manual
10:01:29,7.9,44.7,Manual
10:01:30,10.0,44.7,Manual
10:01:30,8.3,45.3,Manual
10:01:31,12.5,44.6,Manual
10:01:31,7.1,44.8,Manual
10:01:32,10.0,44.0,Manual
10:01:32,7.5,44.4,Manual
10:01:33,6.7,44.2,Manual
10:01:34,10.0,44.5,Manual
10:01:34,8.3,44.4,Manual
10:01:35,9.6,44.6,Manual
10:01:35,7.5,44.7,Manual
10:01:36,10.4,45.1,Manual
10:01:36,10.4,44.0,Manual
10:01:37,10.0,44.8,Manual
10:01:37,10.0,44.7,Manual
10:01:38,10.4,44.8,Manual
10:01:38,8.8,44.5,Manual
10:01:39,9.6,43.5,Manual
10:01:39,11.7,44.4,Manual
10:01:40,9.6,45.0,Manual
10:01:40,7.9,44.8,Manual
10:01:41,9.2,45.1,Manual
10:01:41,7.9,44.8,Manual
10:01:42,8.8,44.6,Manual
10:01:42,9.6,44.1,Manual
10:01:43,9.6,43.7,Manual
10:01:43,7.5,44.8,Manual
10:01:44,10.0,44.3,Manual
10:01:44,8.8,45.1,Manual
10:01:45,9.6,44.3,Manual
10:01:45,5.0,44.9,Manual
