Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
10:17:20,-0.4,1.0,Auto
10:17:21,1.2,1.0,Auto
10:17:21,-0.8,1.0,Auto
10:17:22,-0.4,1.0,Auto
10:17:22,0.4,1.0,Auto
10:17:23,-0.4,1.0,Auto
10:17:23,0.8,1.0,Auto
10:17:24,-0.0,1.0,Manual
10:17:24,-0.4,1.0,Manual
10:17:25,-1.2,1.0,Manual
10:17:25,1.2,1.0,Manual
10:17:26,1.2,1.0,Manual
10:17:26,0.8,1.0,Manual
10:17:27,-2.1,1.0,Manual
10:17:27,-0.4,1.0,Manual
10:17:28,0.8,1.0,Manual
10:17:28,1.7,1.0,Manual
10:17:29,-0.8,1.0,Manual
10:17:29,0.8,1.0,Manual
10:17:30,0.0,1.0,Manual
10:17:30,-0.4,1.0,Manual
10:17:31,-0.4,1.0,Manual
10:17:31,-0.4,1.0,Manual
10:17:32,-0.0,1.0,Manual
10:17:32,-0.4,1.0,Manual
10:17:33,0.8,1.0,Manual
10:17:33,-0.0,1.0,Manual
10:17:34,-0.4,1.1,Manual
10:17:34,0.8,1.1,Manual
10:17:35,-1.2,1.1,Manual
10:17:35,-0.8,1.2,Manual
10:17:36,-0.4,1.3,Manual
10:17:36,0.4,1.4,Manual
10:17:37,-2.1,1.6,Manual
10:17:38,-0.8,1.8,Manual
10:17:38,0.8,2.0,Manual
10:17:39,0.4,2.2,Manual
10:17:39,-0.4,2.5,Manual
10:17:40,-0.4,2.7,Manual
10:17:40,2.1,3.0,Manual
10:17:41,0.8,3.1,Manual
10:17:41,-0.0,3.3,Manual
10:17:42,1.2,3.9,Manual
10:17:42,-1.7,4.7,Manual
10:17:43,0.8,5.4,Manual
10:17:43,1.2,6.3,Manual
10:17:44,1.2,7.2,Manual
10:17:44,1.2,8.0,Manual
10:17:45,2.1,8.8,Manual
10:17:45,2.9,9.7,Manual
10:17:46,3.3,10.7,Manual
10:17:46,4.2,11.5,Manual
10:17:47,4.2,12.4,Manual
10:17:47,3.3,13.3,Manual
10:17:48,4.6,14.3,Manual
10:17:48,3.8,15.3,Manual
10:17:49,4.6,16.3,Manual
10:17:49,4.2,17.3,Manual
10:17:50,3.8,17.9,Manual
10:17:50,5.0,19.5,Manual
10:17:51,4.6,20.3,Manual
10:17:51,5.0,21.1,Manual
10:17:52,4.2,22.9,Manual
10:17:53,5.4,23.8,Manual
10:17:53,5.0,24.7,Manual
10:17:54,5.0,25.4,Manual
10:17:54,5.8,25.2,Manual
10:17:55,5.4,25.2,Manual
10:17:55,5.4,25.2,Manual
10:17:56,4.6,25.3,Manual
10:17:56,4.2,25.4,Manual
10:17:57,6.2,25.7,Manual
10:17:57,5.0,25.9,Manual
10:17:58,3.3,25.8,Manual
10:17:58,3.8,25.5,Manual
10:17:59,7.1,25.9,Manual
10:17:59,5.4,26.3,Manual
10:18:00,5.4,26.0,Manual
10:18:00,7.9,26.2,Manual
10:18:01,3.3,26.4,Manual
10:18:01,6.7,26.6,Manual
10:18:02,6.7,26.4,Manual
10:18:02,5.8,26.1,Manual
10:18:03,7.1,26.4,Manual
10:18:03,5.4,26.6,Manual
10:18:04,4.2,26.6,Manual
10:18:04,5.8,26.6,Manual
10:18:05,6.2,26.8,Manual
10:18:05,5.0,27.1,Manual
10:18:06,7.5,27.2,Manual
10:18:06,6.2,27.1,Manual
10:18:07,7.9,27.1,Manual
10:18:08,5.0,27.1,Manual
10:18:08,5.8,27.2,Manual
10:18:09,7.1,27.4,Manual
10:18:09,8.3,27.5,Manual
10:18:10,8.3,27.4,Manual
10:18:10,6.7,27.3,Manual
10:18:11,5.4,27.6,Manual
10:18:11,6.2,27.7,Manual
10:18:12,6.2,28.2,Manual
10:18:12,5.8,28.2,Manual
10:18:13,7.1,27.8,Manual
10:18:13,7.9,28.1,Manual
10:18:14,6.2,28.2,Manual
10:18:14,7.5,28.4,Manual
10:18:15,7.1,28.5,Manual
10:18:15,7.5,28.3,Manual
10:18:16,6.7,28.3,Manual
10:18:16,6.7,28.5,Manual
10:18:17,9.6,28.7,Manual
10:18:17,6.7,29.1,Manual
10:18:18,5.4,28.4,Manual
10:18:18,8.8,28.6,Manual
10:18:19,6.2,28.8,Manual
10:18:19,11.7,28.9,Manual
10:18:20,8.8,29.1,Manual
10:18:20,7.9,28.7,Manual
10:18:21,6.2,28.7,Manual
10:18:21,7.1,29.2,Manual
10:18:22,6.2,29.1,Manual
10:18:22,8.3,28.8,Manual
10:18:23,7.1,29.1,Manual
10:18:24,6.7,29.6,Manual
10:18:24,7.5,29.5,Manual
10:18:25,6.2,29.4,Manual
10:18:25,5.4,29.5,Manual
