Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
09:10:23,0.0,1.0,Auto
09:10:24,0.0,1.0,Auto
09:10:24,0.0,1.0,Auto
09:10:25,0.0,1.0,Auto
09:10:25,0.0,1.0,Auto
09:10:26,0.0,1.0,Auto
09:10:26,0.0,1.0,Auto
09:10:27,0.0,1.0,Auto
09:10:27,0.0,1.0,Auto
09:10:28,0.0,1.0,Auto
09:10:28,0.0,1.0,Auto
09:10:29,0.0,1.0,Auto
09:10:29,0.0,1.0,Auto
09:10:30,0.0,1.0,Auto
09:10:30,0.0,1.0,Auto
09:10:31,0.0,1.0,Auto
09:10:31,0.0,1.0,Auto
09:10:32,0.0,1.0,Auto
09:10:32,0.0,1.0,Auto
09:10:33,0.0,1.0,Auto
09:10:33,0.0,1.0,Auto
