Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
09:18:20,0.0,1.0,Auto
09:18:21,0.0,1.0,Auto
09:18:21,0.0,1.0,Auto
09:18:22,0.0,1.0,Auto
09:18:22,0.0,1.0,Auto
09:18:23,0.0,1.0,Auto
09:18:23,0.0,1.0,Auto
09:18:24,0.0,1.0,Auto
09:18:25,0.0,1.0,Auto
09:18:25,0.0,1.0,Auto
09:18:26,0.0,1.0,Auto
09:18:26,0.0,1.0,Auto
09:18:27,0.0,1.0,Auto
09:18:27,0.0,1.0,Auto
09:18:28,0.0,1.0,Auto
09:18:28,0.0,1.0,Auto
09:18:29,0.0,1.0,Auto
09:18:29,0.0,1.0,Auto
09:18:30,0.0,1.0,Auto
09:18:30,0.0,1.0,Auto
09:18:31,0.0,1.0,Auto
09:18:31,0.0,1.0,Auto
09:18:32,0.0,1.0,Auto
09:18:32,0.0,1.0,Auto
09:18:33,0.0,1.0,Auto
09:18:33,0.0,1.0,Auto
09:18:34,0.0,1.0,Auto
09:18:34,0.0,1.0,Auto
09:18:35,0.0,1.0,Auto
09:18:35,0.0,1.0,Auto
09:18:36,0.0,1.0,Auto
09:18:36,0.0,1.0,Auto
09:18:37,0.0,1.0,Auto
09:18:37,0.0,1.0,Auto
09:18:38,0.0,1.0,Auto
09:18:38,0.0,1.0,Auto
09:18:39,0.0,1.0,Auto
09:18:39,0.0,1.0,Auto
09:18:40,0.0,1.0,Auto
09:18:40,0.0,1.0,Auto
09:18:41,0.0,1.0,Auto
09:18:41,0.0,1.0,Auto
09:18:42,0.0,1.0,Auto
09:18:42,0.0,1.0,Auto
09:18:43,0.0,1.0,Auto
09:18:43,0.0,1.0,Auto
09:18:44,0.0,1.0,Auto
09:18:44,0.0,1.0,Auto
09:18:45,0.0,1.0,Auto
09:18:45,0.0,1.0,Auto
09:18:46,0.0,1.0,Auto
09:18:46,0.0,1.0,Auto
09:18:47,0.0,1.0,Auto
09:18:47,0.0,1.0,Auto
09:18:48,0.0,1.0,Auto
09:18:49,0.0,1.0,Auto
