Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
09:12:18,0.0,1.0,Auto
09:12:18,0.0,1.0,Auto
09:12:19,0.0,1.0,Auto
09:12:19,0.0,1.0,Auto
09:12:20,0.0,1.0,Auto
09:12:20,0.0,1.0,Auto
09:12:21,0.0,1.0,Auto
09:12:21,0.0,1.0,Auto
09:12:22,0.0,1.0,Auto
09:12:22,0.0,1.0,Auto
09:12:23,0.0,1.0,Auto
09:12:23,0.0,1.0,Auto
09:12:24,0.0,1.0,Auto
09:12:24,0.0,1.0,Auto
09:12:25,0.0,1.0,Auto
09:12:25,0.0,1.0,Auto
09:12:26,0.0,1.0,Auto
09:12:26,0.0,1.0,Auto
09:12:27,0.0,1.0,Auto
09:12:27,0.0,1.0,Auto
09:12:28,0.0,1.0,Auto
09:12:28,0.0,1.0,Auto
09:12:29,0.0,1.0,Auto
09:12:30,0.0,1.0,Auto
09:12:30,0.0,1.0,Auto
09:12:31,0.0,1.0,Auto
09:12:31,0.0,1.0,Auto
