Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
09:20:33,0.0,1.0,Auto
09:20:33,0.0,1.0,Auto
09:20:34,0.0,1.0,Auto
09:20:35,0.0,1.0,Auto
09:20:35,0.0,1.0,Auto
09:20:36,0.0,1.0,Auto
09:20:36,0.0,1.0,Auto
09:20:37,0.0,1.0,Auto
09:20:37,0.0,1.0,Auto
09:20:38,0.0,1.0,Auto
09:20:38,0.0,1.0,Auto
09:20:39,0.0,1.0,Auto
09:20:39,0.0,1.0,Auto
09:20:40,0.0,1.0,Auto
09:20:40,0.0,1.0,Auto
09:20:41,0.0,1.0,Auto
09:20:41,0.0,1.0,Auto
09:20:42,0.0,1.0,Auto
09:20:42,0.0,1.0,Auto
09:20:43,0.0,1.0,Auto
09:20:43,0.0,1.0,Auto
09:20:44,0.0,1.0,Auto
09:20:44,0.0,1.0,Auto
09:20:45,0.0,1.0,Auto
09:20:45,0.0,1.0,Auto
09:20:46,0.0,1.0,Auto
09:20:46,0.0,1.0,Auto
09:20:47,0.0,1.0,Auto
09:20:47,0.0,1.0,Auto
09:20:48,0.0,1.0,Auto
09:20:48,0.0,1.0,Auto
09:20:49,0.0,1.0,Auto
09:20:49,0.0,1.0,Auto
09:20:50,0.0,1.0,Auto
09:20:50,0.0,1.0,Auto
09:20:51,0.0,1.0,Auto
09:20:51,0.0,1.0,Auto
09:20:52,0.0,1.0,Auto
09:20:52,0.0,1.0,Auto
09:20:53,0.0,1.0,Auto
09:20:53,0.0,1.0,Auto
09:20:54,0.0,1.0,Auto
09:20:54,-0.4,1.0,Auto
09:20:55,0.4,1.0,Auto
09:20:55,0.0,1.0,Auto
09:20:56,8.8,0.9,Auto
09:20:56,30.8,0.9,Auto
09:20:57,47.1,0.9,Auto
09:20:58,10.0,0.9,Auto
09:20:58,47.1,0.9,Auto
09:20:59,38.3,0.9,Auto
09:20:59,0.0,1.0,Auto
09:21:00,-0.4,1.0,Auto
09:21:00,0.0,1.0,Auto
09:21:01,0.0,1.0,Auto
09:21:01,0.0,1.0,Auto
09:21:02,0.0,1.0,Auto
09:21:02,0.0,1.0,Auto
09:21:03,0.0,1.0,Auto
09:21:03,0.0,1.0,Auto
09:21:04,0.0,1.0,Auto
09:21:04,0.0,1.0,Auto
09:21:05,0.0,1.0,Auto
09:21:05,0.0,1.0,Auto
09:21:06,0.0,1.0,Auto
09:21:06,-0.0,1.0,Auto
09:21:07,-0.0,1.0,Auto
09:21:07,0.0,1.0,Auto
09:21:08,0.0,1.1,Auto
09:21:08,0.0,1.1,Auto
09:21:09,0.0,1.1,Auto
09:21:09,-0.0,1.1,Auto
09:21:10,0.0,1.0,Auto
09:21:10,-0.4,1.1,Auto
09:21:11,0.0,1.1,Auto
09:21:11,0.0,1.1,Auto
09:21:12,0.0,1.0,Auto
09:21:12,0.0,1.0,Auto
09:21:13,0.0,1.0,Auto
09:21:13,0.0,1.0,Auto
