Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
10:26:33,-0.0,1.0,Manual
10:26:34,-0.0,1.0,Manual
10:26:34,-0.0,1.0,Manual
10:26:35,0.0,1.0,Manual
10:26:35,-0.0,1.0,Manual
10:26:36,-0.4,1.0,Manual
10:26:36,-0.4,1.0,Manual
10:26:37,-1.2,1.0,Manual
10:26:37,0.8,1.0,Manual
10:26:38,0.4,1.0,Manual
10:26:38,-0.4,1.0,Manual
10:26:39,-0.4,1.0,Manual
10:26:39,0.0,1.0,Manual
10:26:40,-0.0,1.0,Manual
10:26:40,-0.0,1.0,Manual
10:26:41,0.0,1.0,Manual
10:26:42,-0.0,1.0,Manual
10:26:42,-0.0,1.0,Manual
10:26:43,-0.4,1.0,Manual
10:26:43,0.0,1.0,Manual
10:26:44,-0.0,1.0,Manual
10:26:44,-0.0,1.0,Manual
10:26:45,-0.0,1.0,Manual
10:26:45,0.4,1.0,Manual
10:26:46,-0.0,1.0,Manual
10:26:46,-0.0,1.0,Manual
10:26:47,0.0,1.0,Manual
10:26:47,-1.2,1.1,Manual
10:26:48,-0.4,1.1,Manual
10:26:48,-0.0,1.2,Manual
10:26:49,-0.0,1.3,Manual
10:26:49,0.0,1.4,Manual
10:26:50,0.0,1.5,Manual
10:26:50,0.4,1.7,Manual
10:26:51,0.4,1.9,Manual
10:26:51,0.0,2.0,Manual
10:26:52,-0.4,2.3,Manual
10:26:52,0.4,2.5,Manual
10:26:53,0.0,2.8,Manual
10:26:53,-0.0,3.1,Manual
10:26:54,0.0,3.1,Manual
10:26:54,0.4,3.4,Manual
10:26:55,0.8,4.1,Manual
10:26:55,0.8,4.9,Manual
10:26:56,0.8,5.8,Manual
10:26:57,1.7,6.6,Manual
10:26:57,2.9,7.4,Manual
10:26:58,1.2,8.2,Manual
10:26:58,1.7,9.1,Manual
10:26:59,6.7,10.0,Manual
10:26:59,10.0,11.5,Manual
10:27:00,12.5,11.6,Manual
10:27:00,9.6,12.6,Manual
10:27:01,8.3,13.7,Manual
10:27:01,10.0,14.7,Manual
10:27:02,12.5,15.8,Manual
10:27:02,13.3,16.7,Manual
10:27:03,13.3,17.8,Manual
10:27:03,14.2,18.8,Manual
10:27:04,14.6,19.9,Manual
10:27:04,15.4,20.9,Manual
10:27:05,15.8,22.1,Manual
10:27:05,16.7,23.3,Manual
10:27:06,17.1,24.5,Manual
10:27:06,17.9,25.6,Manual
10:27:07,19.6,26.6,Manual
10:27:07,19.6,27.8,Manual
10:27:08,20.4,29.1,Manual
10:27:08,23.8,30.3,Manual
10:27:09,22.9,31.3,Manual
10:27:09,23.8,32.5,Manual
10:27:10,25.8,34.2,Manual
10:27:10,25.0,35.3,Manual
10:27:11,22.9,36.6,Manual
10:27:12,25.8,37.7,Manual
10:27:12,24.6,38.9,Manual
10:27:13,29.6,40.6,Manual
10:27:13,29.6,41.9,Manual
10:27:14,30.8,42.9,Manual
10:27:14,27.5,43.7,Manual
10:27:15,29.2,45.0,Manual
10:27:15,31.2,44.5,Manual
10:27:16,29.2,44.5,Manual
10:27:16,33.3,44.1,Manual
10:27:17,29.6,44.2,Manual
10:27:17,33.3,45.1,Manual
10:27:18,27.5,44.7,Manual
10:27:18,29.2,44.8,Manual
10:27:19,27.1,44.9,Manual
10:27:19,27.9,44.4,Manual
10:27:20,30.0,44.7,Manual
10:27:20,30.8,44.8,Manual
10:27:21,32.9,44.9,Manual
10:27:21,32.5,44.7,Manual
10:27:22,33.3,44.8,Manual
10:27:22,29.6,44.9,Manual
10:27:23,32.1,45.0,Manual
10:27:23,29.6,44.2,Manual
10:27:24,29.2,44.8,Manual
10:27:24,31.2,45.2,Manual
10:27:25,25.4,45.1,Manual
10:27:25,30.0,44.8,Manual
10:27:26,30.8,45.2,Manual
10:27:26,34.2,45.1,Manual
10:27:27,32.5,45.4,Manual
10:27:28,33.8,44.6,Manual
10:27:28,32.5,45.4,Manual
10:27:29,32.9,45.0,Manual
10:27:29,33.8,45.0,Manual
10:27:30,28.8,44.3,Manual
10:27:30,34.2,45.2,Manual
10:27:31,27.1,44.6,Manual
10:27:31,27.5,44.8,Manual
10:27:32,32.9,45.8,Manual
10:27:32,34.2,45.1,Manual
10:27:33,33.3,45.1,Manual
10:27:33,31.2,45.3,Manual
10:27:34,37.9,45.0,Manual
10:27:34,32.5,44.9,Manual
10:27:35,27.9,44.7,Manual
10:27:35,32.9,45.0,Manual
10:27:36,30.0,44.8,Manual
10:27:36,29.6,44.9,Manual
10:27:37,33.8,44.8,Manual
10:27:37,28.8,45.3,Manual
10:27:38,32.5,44.9,Manual
10:27:38,30.0,44.8,Manual
