Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
09:06:46,0.0,1.0,Auto
09:06:47,0.0,1.0,Auto
09:06:47,0.0,1.0,Auto
09:06:48,0.0,1.0,Auto
09:06:48,0.0,1.0,Auto
09:06:49,0.0,1.0,Auto
09:06:49,0.0,1.0,Auto
09:06:50,0.0,1.0,Auto
09:06:50,0.0,1.0,Auto
09:06:51,0.0,1.0,Auto
09:06:51,0.0,1.0,Auto
09:06:52,0.0,1.0,Auto
09:06:52,0.0,1.0,Auto
09:06:53,0.0,1.0,Auto
09:06:53,0.0,1.0,Auto
09:06:54,0.0,1.0,Auto
09:06:54,0.0,1.0,Auto
09:06:55,0.0,1.0,Auto
09:06:55,0.0,1.0,Auto
09:06:56,0.0,1.0,Auto
09:06:56,0.0,1.0,Auto
09:06:57,0.0,1.0,Auto
09:06:57,0.0,1.0,Auto
09:06:58,0.0,1.0,Auto
