Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
10:35:10,-0.4,1.0,Auto
10:35:10,0.4,1.0,Auto
10:35:11,0.8,1.0,Auto
10:35:11,0.0,1.0,Auto
10:35:12,1.7,1.0,Manual
10:35:12,-0.4,1.0,Manual
10:35:13,-0.4,1.0,Manual
10:35:13,-0.8,1.0,Manual
10:35:14,-0.4,1.0,Manual
10:35:14,-0.0,1.0,Manual
10:35:15,0.4,1.0,Manual
10:35:15,-0.4,1.0,Manual
10:35:16,1.7,1.0,Manual
10:35:16,-0.0,1.0,Manual
10:35:17,-0.4,1.0,Manual
10:35:17,-0.4,1.0,Manual
10:35:18,-1.7,1.0,Manual
10:35:18,-0.0,1.0,Manual
10:35:19,-0.8,1.0,Manual
10:35:20,-0.4,1.0,Manual
10:35:20,0.0,1.0,Manual
10:35:21,1.7,1.0,Manual
10:35:21,-0.4,1.0,Manual
10:35:22,-0.4,1.0,Manual
10:35:22,0.0,1.0,Manual
10:35:23,-0.0,1.0,Manual
10:35:23,-0.4,1.0,Manual
10:35:24,0.4,1.1,Manual
10:35:24,-0.0,1.1,Manual
10:35:25,-0.8,1.1,Manual
10:35:25,-0.4,1.2,Manual
10:35:26,0.4,1.3,Manual
10:35:26,-0.8,1.4,Manual
10:35:27,2.1,1.6,Manual
10:35:27,-0.0,1.8,Manual
10:35:28,0.0,2.0,Manual
10:35:28,1.7,2.2,Manual
10:35:29,0.8,2.5,Manual
10:35:29,0.8,2.7,Manual
10:35:30,0.4,3.0,Manual
10:35:30,0.8,3.1,Manual
10:35:31,0.4,3.4,Manual
10:35:31,1.2,4.0,Manual
10:35:32,0.8,4.8,Manual
10:35:32,1.7,5.6,Manual
10:35:33,3.3,6.5,Manual
10:35:33,4.6,7.2,Manual
10:35:34,7.5,8.0,Manual
10:35:35,12.1,9.0,Manual
10:35:35,12.9,10.0,Manual
10:35:36,19.6,10.8,Manual
10:35:36,21.7,11.8,Manual
10:35:37,29.2,12.9,Manual
10:35:37,28.3,13.9,Manual
10:35:38,33.8,15.0,Manual
10:35:38,38.3,15.9,Manual
10:35:39,42.5,17.0,Manual
10:35:39,46.7,18.1,Manual
10:35:40,53.3,19.2,Manual
10:35:40,58.3,20.4,Manual
10:35:41,62.9,21.2,Manual
10:35:41,69.2,22.6,Manual
10:35:42,80.0,23.8,Manual
10:35:42,83.3,25.2,Manual
10:35:43,94.6,26.2,Manual
10:35:43,100.8,27.2,Manual
10:35:44,113.3,28.9,Manual
10:35:44,124.2,30.2,Manual
10:35:45,134.2,31.4,Manual
10:35:45,148.3,32.8,Manual
10:35:46,154.6,33.9,Manual
10:35:46,157.1,33.3,Manual
10:35:47,157.9,33.2,Manual
10:35:47,145.0,32.1,Manual
10:35:48,145.0,31.1,Manual
10:35:48,143.3,30.8,Manual
10:35:49,134.2,29.9,Manual
10:35:49,133.3,29.4,Manual
10:35:50,120.4,28.6,Manual
10:35:51,115.8,28.1,Manual
10:35:51,110.4,27.3,Manual
10:35:52,110.8,26.9,Manual
10:35:52,106.2,26.2,Manual
10:35:53,98.8,25.4,Manual
10:35:53,87.9,24.8,Manual
10:35:54,87.5,24.2,Manual
10:35:54,82.9,23.6,Manual
10:35:55,78.3,22.9,Manual
10:35:55,78.3,22.2,Manual
10:35:56,73.8,21.8,Manual
10:35:56,67.5,20.9,Manual
10:35:57,64.2,20.6,Manual
10:35:57,62.5,19.9,Manual
10:35:58,62.9,19.4,Manual
10:35:58,57.5,18.8,Manual
10:35:59,51.7,18.1,Manual
10:35:59,48.3,17.6,Manual
10:36:00,49.2,17.1,Manual
10:36:00,43.3,16.4,Manual
10:36:01,44.2,16.0,Manual
10:36:01,38.3,15.2,Manual
10:36:02,34.6,14.8,Manual
10:36:02,35.4,14.2,Manual
10:36:03,34.6,13.8,Manual
10:36:03,31.2,13.4,Manual
10:36:04,30.4,12.8,Manual
10:36:04,29.6,12.3,Manual
